invoiceID,custID,salesDate
8840,21,3/28/2005
8841,4,10/4/2007
8842,24,12/18/2005
8843,10,4/21/2011
8844,32,7/18/2010
8845,11,2/18/2007
8846,30,10/22/2007
8847,31,9/12/2010
8848,24,11/17/2010
8849,38,4/26/2009
8850,15,1/28/2010
8851,13,5/12/2006
8852,7,1/13/2008
8853,20,11/18/2005
8854,11,10/5/2006
8855,39,11/16/2006
8856,7,1/19/2009
8857,39,5/11/2006
8858,30,2/26/2011
8859,27,8/3/2005
8860,11,1/10/2010
8861,20,3/1/2006
8862,10,10/31/2010
8863,29,11/8/2009
8864,33,12/7/2009
8865,38,5/13/2011
8866,20,1/15/2006
8867,2,9/26/2007
8868,34,3/28/2005
8869,14,2/19/2011
8870,26,7/22/2008
8871,15,7/25/2005
8872,18,3/1/2005
8873,10,7/15/2005
8874,24,8/11/2009
8875,11,9/10/2008
8876,21,7/7/2007
8877,14,4/9/2010
8878,3,4/23/2010
8879,6,1/14/2007
8880,13,12/13/2010
8881,18,12/22/2010
8882,18,5/7/2011
8883,20,5/13/2010
8884,37,7/2/2007
8885,29,7/17/2007
8886,20,12/29/2008
8887,4,10/12/2007
8888,29,10/2/2007
8889,10,2/4/2006
8890,31,5/2/2010
8891,39,6/28/2007
8892,29,4/13/2010
8893,2,9/5/2007
8894,29,3/28/2010
8895,23,10/2/2008
8896,39,4/29/2007
8897,9,8/26/2011
8898,24,4/18/2011
8899,34,2/29/2008
8900,23,6/29/2010
8901,10,6/28/2008
8902,10,9/25/2005
8903,2,9/5/2007
8904,20,3/29/2007
8905,34,12/15/2007
8906,12,4/23/2005
8907,1,8/23/2009
8908,9,2/4/2005
8909,15,4/25/2010
8910,6,7/26/2007
8911,21,9/12/2010
8912,32,9/14/2007
8913,24,6/26/2010
8914,2,8/29/2005
8915,29,11/3/2006
8916,14,6/27/2011
8917,21,6/12/2011
8918,33,7/8/2007
8919,3,4/19/2005
8920,31,12/6/2006
8921,25,10/27/2011
8922,3,5/11/2010
8923,21,1/11/2009
8924,27,12/1/2007
8925,31,5/14/2011
8926,4,12/27/2009
8927,26,1/9/2005
8928,1,2/18/2007
8929,28,5/1/2006
8930,21,12/12/2009
8931,23,9/28/2006
8932,38,6/2/2009
8933,30,11/11/2006
8934,25,1/6/2009
8935,19,12/15/2005
8936,25,6/10/2010
8937,36,5/14/2010
8938,19,10/7/2008
8939,33,9/29/2006
8940,11,8/12/2005
8941,25,8/12/2005
8942,15,9/29/2008
8943,4,2/15/2005
8944,10,1/13/2010
8945,16,7/29/2010
8946,32,11/28/2008
8947,23,11/13/2010
8948,37,7/28/2008
8949,26,11/26/2005
8950,26,10/13/2005
8951,29,6/21/2006
8952,12,6/26/2005
8953,28,10/25/2008
8954,10,8/11/2005
8955,38,10/5/2007
8956,19,10/14/2008
8957,14,12/10/2006
8958,25,2/21/2006
8959,19,5/16/2009
8960,2,5/13/2007
8961,6,9/2/2005
8962,3,1/11/2009
8963,1,3/27/2005
8964,36,10/14/2011
8965,27,1/27/2007
8966,19,1/21/2009
8967,22,8/18/2009
8968,24,11/25/2006
8969,38,7/30/2005
8970,15,2/28/2005
8971,35,8/1/2010
8972,24,10/28/2007
8973,29,9/5/2009
8974,38,9/28/2011
8975,33,4/15/2011
8976,6,10/11/2008
8977,31,11/30/2005
8978,17,12/30/2005
8979,4,8/30/2008
8980,18,5/1/2006
8981,3,4/4/2008
8982,32,9/6/2007
8983,29,7/18/2005
8984,31,1/24/2009
8985,3,12/18/2007
8986,27,9/18/2008
8987,10,1/19/2005
8988,16,11/26/2008
8989,13,11/21/2009
8990,29,7/15/2011
8991,18,12/11/2006
8992,18,7/14/2008
8993,32,3/26/2006
8994,19,7/29/2007
8995,15,1/2/2007
8996,20,4/6/2007
8997,38,9/3/2007
8998,36,10/19/2009
8999,4,7/12/2009
9000,36,5/4/2010
9001,12,6/12/2005
9002,39,12/9/2005
9003,20,2/13/2008
9004,2,8/25/2008
9005,37,10/12/2010
9006,14,7/18/2007
9007,8,12/24/2010
9008,28,3/9/2011
9009,31,7/18/2011
9010,11,2/10/2008
9011,7,4/27/2011
9012,34,6/8/2009
9013,4,9/26/2011
9014,35,10/8/2011
9015,25,7/11/2005
9016,6,6/9/2008
9017,23,7/13/2009
9018,35,5/18/2007
9019,22,3/23/2008
9020,35,5/26/2007
9021,24,10/20/2008
9022,1,9/30/2006
9023,14,7/12/2010
9024,17,4/1/2008
9025,19,6/19/2006
9026,29,7/31/2005
9027,36,1/31/2005
9028,17,7/23/2009
9029,25,11/7/2009
9030,39,7/27/2011
9031,14,12/26/2006
9032,37,5/9/2008
9033,38,7/29/2007
9034,34,1/19/2009
9035,38,5/30/2011
9036,36,4/25/2008
9037,9,9/18/2005
9038,6,6/1/2008
9039,25,5/18/2010
9040,39,4/28/2009
9041,17,10/3/2005
9042,31,6/19/2010
9043,33,2/24/2007
9044,20,10/12/2006
9045,27,3/11/2011
9046,18,2/22/2005
9047,26,12/23/2006
9048,10,5/15/2007
9049,14,9/16/2009
9050,9,2/3/2010
9051,6,12/27/2007
9052,38,8/27/2006
9053,9,4/20/2009
9054,19,2/20/2010
9055,15,7/14/2011
9056,28,7/14/2007
9057,8,4/16/2009
9058,11,2/1/2006
9059,6,5/30/2008
9060,33,8/1/2006
9061,11,7/7/2007
9062,20,10/13/2005
9063,31,9/19/2006
9064,10,1/28/2011
9065,14,10/4/2005
9066,29,5/7/2011
9067,7,2/2/2006
9068,23,7/22/2009
9069,35,11/27/2006
9070,31,8/26/2006
9071,22,11/22/2005
9072,12,1/12/2005
9073,23,10/28/2010
9074,16,4/16/2007
9075,32,7/11/2011
9076,10,7/8/2006
9077,34,8/4/2008
9078,18,8/17/2006
9079,20,6/20/2009
9080,8,9/6/2005
9081,26,5/12/2006
9082,25,4/20/2008
9083,7,3/7/2008
9084,35,5/2/2008
9085,5,2/2/2006
9086,21,7/20/2007
9087,24,11/2/2010
9088,13,9/21/2009
9089,32,6/27/2010
9090,29,3/10/2007
9091,7,5/18/2010
9092,4,11/22/2005
9093,10,4/25/2007
9094,37,4/27/2010
9095,13,4/26/2009
9096,23,10/19/2008
9097,27,1/4/2006
9098,19,1/3/2007
9099,7,1/9/2010
9100,22,12/17/2005
9101,11,12/8/2005
9102,29,10/7/2005
9103,33,11/13/2008
9104,33,1/17/2009
9105,5,12/26/2007
9106,25,4/18/2010
9107,4,6/15/2007
9108,39,3/1/2005
9109,4,6/25/2008
9110,23,6/8/2009
9111,8,1/30/2007
9112,30,8/7/2007
9113,9,7/7/2010
9114,14,2/6/2011
9115,26,4/28/2010
9116,13,2/4/2011
9117,34,5/20/2007
9118,10,10/24/2010
9119,26,9/10/2009
9120,27,7/13/2007
9121,39,8/27/2006
9122,32,7/29/2005
9123,30,1/17/2009
9124,9,9/23/2009
9125,29,9/13/2006
9126,4,5/5/2008
9127,32,5/18/2007
9128,17,9/3/2009
9129,22,9/17/2008
9130,38,7/13/2008
9131,38,11/21/2009
9132,33,1/31/2006
9133,27,7/20/2011
9134,32,1/30/2011
9135,27,9/1/2005
9136,32,1/12/2006
9137,18,3/19/2006
9138,30,5/13/2006
9139,31,10/23/2006
9140,21,8/29/2011
9141,13,6/9/2007
9142,39,2/2/2007
9143,12,4/29/2011
9144,22,2/14/2006
9145,13,3/16/2005
9146,37,2/20/2005
9147,35,6/14/2010
9148,8,12/27/2006
9149,8,11/20/2009
9150,21,3/5/2011
9151,34,10/24/2006
9152,7,7/24/2008
9153,14,11/20/2009
9154,24,3/12/2006
9155,16,3/1/2005
9156,4,3/5/2006
9157,27,10/28/2008
9158,8,11/4/2009
9159,20,4/6/2011
9160,10,4/3/2009
9161,6,10/3/2006
9162,18,5/5/2009
9163,4,1/20/2008
9164,33,12/11/2010
9165,10,3/9/2011
9166,30,1/1/2011
9167,25,5/19/2007
9168,27,10/23/2009
9169,20,5/13/2007
9170,17,7/29/2005
9171,9,3/20/2010
9172,33,9/12/2011
9173,16,11/7/2010
9174,21,6/8/2011
9175,15,6/23/2009
9176,28,9/6/2010
9177,18,8/5/2006
9178,10,12/20/2010
9179,36,12/16/2009
9180,25,4/24/2007
9181,31,1/16/2009
9182,30,8/17/2007
9183,32,10/28/2006
9184,5,5/20/2008
9185,15,12/24/2007
9186,8,11/27/2007
9187,8,2/9/2007
9188,3,5/5/2009
9189,15,7/8/2010
9190,27,1/24/2009
9191,13,9/3/2006
9192,21,6/17/2010
9193,5,7/8/2011
9194,16,12/26/2006
9195,14,9/23/2011
9196,15,10/31/2005
9197,6,3/27/2005
9198,39,6/1/2009
9199,2,7/27/2005
9200,25,1/27/2010
9201,16,3/19/2005
9202,11,8/15/2011
9203,19,4/9/2005
9204,31,9/11/2009
9205,31,12/10/2010
9206,33,5/19/2011
9207,20,2/15/2011
9208,10,1/3/2010
9209,4,2/12/2009
9210,16,2/19/2009
9211,35,1/21/2005
9212,34,12/23/2009
9213,7,6/25/2009
9214,27,7/20/2007
9215,38,5/27/2006
9216,22,8/10/2010
9217,35,6/4/2005
9218,6,4/28/2007
9219,24,6/25/2008
9220,10,5/8/2005
9221,32,7/21/2009
9222,37,2/17/2006
9223,31,6/30/2007
9224,37,6/29/2005
9225,13,11/20/2006
9226,6,9/7/2010
9227,12,6/22/2010
9228,19,12/2/2006
9229,5,10/9/2006
9230,14,11/10/2007
9231,5,2/8/2008
9232,21,6/14/2005
9233,25,7/24/2005
9234,23,11/10/2006
9235,12,5/8/2010
9236,16,6/27/2010
9237,17,8/9/2005
9238,32,6/19/2007
9239,26,8/27/2005
9240,20,8/11/2008
9241,9,12/19/2005
9242,21,11/15/2010
9243,14,5/18/2009
9244,16,9/4/2009
9245,9,1/6/2010
9246,13,9/21/2009
9247,37,9/10/2010
9248,4,9/19/2005
9249,19,12/10/2009
9250,22,6/28/2005
9251,14,7/31/2011
9252,11,8/31/2007
9253,19,4/15/2009
9254,5,10/25/2010
9255,9,8/2/2011
9256,31,2/17/2008
9257,11,1/2/2006
9258,21,8/19/2006
9259,11,8/24/2011
9260,15,10/4/2008
9261,34,5/12/2008
9262,15,9/23/2010
9263,35,1/26/2009
9264,19,7/18/2006
9265,37,4/15/2007
9266,8,7/8/2005
9267,35,1/20/2011
9268,14,11/13/2006
9269,39,1/12/2009
9270,22,5/17/2005
9271,34,12/24/2006
9272,9,11/19/2009
9273,3,7/22/2006
9274,9,2/24/2008
9275,24,1/14/2011
9276,12,10/20/2009
9277,21,12/10/2007
9278,21,9/11/2005
9279,15,3/25/2011
9280,39,9/25/2010
9281,4,3/26/2005
9282,28,10/26/2006
9283,11,8/16/2010
9284,22,12/1/2010
9285,33,8/14/2006
9286,20,3/28/2005
9287,14,1/28/2007
9288,4,9/17/2009
9289,1,10/15/2011
9290,24,4/9/2006
9291,19,3/8/2011
9292,34,5/9/2008
9293,38,10/31/2009
9294,14,1/8/2011
9295,14,8/9/2006
9296,36,10/16/2011
9297,22,10/10/2005
9298,10,8/19/2005
9299,11,12/17/2009
9300,21,11/25/2007
9301,31,2/9/2009
9302,5,3/24/2005
9303,30,4/22/2007
9304,34,5/23/2008
9305,13,8/26/2009
9306,14,3/13/2011
9307,6,5/1/2011
9308,34,7/6/2009
9309,35,3/1/2005
9310,21,4/6/2005
9311,33,10/1/2007
9312,39,8/1/2011
9313,10,2/3/2010
9314,5,2/4/2005
9315,21,12/5/2007
9316,3,2/26/2006
9317,24,6/25/2009
9318,35,7/28/2009
9319,7,11/8/2007
9320,24,2/15/2006
9321,19,8/5/2008
9322,25,4/26/2010
9323,19,3/28/2011
9324,18,2/8/2011
9325,39,6/22/2005
9326,33,6/6/2011
9327,14,4/28/2007
9328,21,11/1/2007
9329,4,11/23/2008
9330,24,6/6/2005
9331,3,7/6/2006
9332,34,12/20/2009
9333,28,7/18/2009
9334,32,3/7/2006
9335,29,1/16/2010
9336,2,11/4/2006
9337,7,5/8/2007
9338,35,12/16/2006
9339,35,2/1/2005
9340,3,4/26/2010
9341,16,1/17/2011
9342,29,9/12/2009
9343,2,7/29/2010
9344,25,9/5/2007
9345,34,5/15/2010
9346,23,7/18/2008
9347,28,4/26/2010
9348,18,6/19/2011
9349,18,12/1/2010
9350,34,3/22/2007
9351,3,2/7/2005
9352,36,9/4/2008
9353,20,6/5/2009
9354,22,1/11/2006
9355,14,8/17/2008
9356,19,12/4/2008
9357,15,10/30/2010
9358,28,10/30/2007
9359,39,10/8/2010
9360,18,4/18/2006
9361,13,5/17/2006
9362,2,12/25/2005
9363,13,4/26/2009
9364,1,1/31/2011
9365,33,12/3/2010
9366,3,8/29/2008
9367,3,11/26/2006
9368,1,9/10/2011
9369,37,3/25/2009
9370,37,12/30/2005
9371,3,2/18/2008
9372,14,8/11/2005
9373,26,11/8/2009
9374,5,11/8/2006
9375,38,2/8/2011
9376,21,1/14/2006
9377,27,12/16/2005
9378,26,5/19/2011
9379,38,1/21/2008
9380,5,2/4/2010
9381,21,12/29/2010
9382,2,4/25/2009
9383,1,2/6/2005
9384,1,11/22/2010
9385,23,11/1/2007
9386,15,1/11/2008
9387,19,8/19/2006
9388,38,10/20/2005
9389,4,8/30/2009
9390,18,3/17/2009
9391,17,11/16/2007
9392,16,9/20/2008
9393,20,3/14/2006
9394,30,7/27/2007
9395,17,11/18/2009
9396,14,2/14/2008
9397,32,11/6/2009
9398,19,10/12/2006
9399,14,10/10/2010
9400,30,7/17/2009
9401,16,12/13/2010
9402,17,12/15/2006
9403,4,7/9/2006
9404,3,2/14/2008
9405,21,8/15/2005
9406,3,9/28/2010
9407,23,7/14/2008
9408,8,9/15/2008
9409,29,8/31/2007
9410,22,9/21/2010
9411,12,2/27/2007
9412,10,3/13/2006
9413,24,6/17/2006
9414,13,11/30/2010
9415,11,3/7/2005
9416,8,2/15/2009
9417,28,1/16/2010
9418,30,10/29/2011
9419,7,9/29/2009
9420,31,5/22/2010
9421,9,12/6/2006
9422,23,5/13/2007
9423,7,4/24/2005
9424,28,4/11/2006
9425,14,6/17/2008
9426,24,7/2/2009
9427,2,11/24/2005
9428,7,5/1/2005
9429,3,6/7/2010
9430,16,3/31/2010
9431,37,2/14/2008
9432,19,10/11/2009
9433,32,12/28/2009
9434,1,9/25/2008
9435,22,8/18/2011
9436,14,8/3/2007
9437,4,5/6/2011
9438,6,9/23/2005
9439,22,2/14/2010
9440,32,10/23/2008
9441,28,9/13/2008
9442,33,11/8/2009
9443,3,7/25/2011
9444,12,3/19/2006
9445,7,6/9/2010
9446,14,10/11/2005
9447,19,10/8/2010
9448,34,7/5/2009
9449,4,10/6/2006
9450,25,10/31/2009
9451,26,5/25/2011
9452,12,10/1/2006
9453,9,8/16/2009
9454,33,5/15/2005
9455,1,10/12/2006
9456,23,4/16/2007
9457,17,10/18/2009
9458,2,11/9/2006
9459,29,5/1/2011
9460,20,4/19/2007
9461,18,4/21/2011
9462,26,5/25/2009
9463,38,7/1/2008
9464,11,6/4/2006
9465,27,7/3/2006
9466,20,10/27/2010
9467,24,2/18/2005
9468,31,3/2/2006
9469,26,8/28/2006
9470,6,6/6/2005
9471,23,9/15/2007
9472,14,4/17/2007
9473,39,4/14/2011
9474,26,6/10/2007
9475,26,5/10/2006
9476,7,12/10/2010
9477,39,4/19/2009
9478,5,3/6/2007
9479,2,6/25/2010
9480,3,1/28/2010
9481,30,7/2/2011
9482,27,1/10/2009
9483,15,9/16/2006
9484,39,1/20/2006
9485,20,1/14/2010
9486,15,5/19/2006
9487,23,10/31/2006
9488,37,4/28/2008
9489,17,12/6/2005
9490,13,12/1/2006
9491,17,9/10/2005
9492,34,6/1/2011
9493,38,9/8/2009
9494,15,10/14/2011
9495,6,11/2/2009
9496,26,2/18/2011
9497,35,9/4/2008
9498,30,4/5/2006
9499,17,4/30/2006
9500,22,8/7/2008
9501,35,3/5/2007
9502,1,8/20/2010
9503,35,4/20/2010
9504,35,8/30/2009
9505,26,6/20/2005
9506,21,10/1/2005
9507,3,4/5/2005
9508,26,12/30/2006
9509,26,1/10/2011
9510,4,2/11/2007
9511,29,10/26/2006
9512,17,6/12/2006
9513,30,8/13/2008
9514,4,4/9/2008
9515,17,3/10/2006
9516,11,3/5/2007
9517,18,11/4/2005
9518,39,6/29/2009
9519,8,4/19/2009
9520,34,1/4/2007
9521,12,10/17/2011
9522,25,9/4/2010
9523,29,7/6/2007
9524,11,10/4/2005
9525,39,11/6/2005
9526,34,5/1/2009
9527,37,1/6/2011
9528,35,5/24/2005
9529,24,2/21/2010
9530,15,3/14/2007
9531,17,10/18/2005
9532,20,5/9/2009
9533,15,2/12/2006
9534,13,8/30/2006
9535,16,8/3/2007
9536,2,2/26/2009
9537,34,1/18/2006
9538,18,4/17/2005
9539,28,2/9/2009
9540,21,2/26/2011
9541,21,12/5/2009
9542,17,12/10/2008
9543,38,8/31/2007
9544,12,4/26/2010
9545,20,9/5/2008
9546,16,5/1/2009
9547,22,12/20/2010
9548,38,9/8/2008
9549,15,4/5/2009
9550,30,10/13/2008
9551,33,11/10/2007
9552,27,12/12/2005
9553,15,8/1/2008
9554,22,10/4/2007
9555,38,9/24/2008
9556,15,10/27/2009
9557,17,5/26/2008
9558,36,1/4/2005
9559,11,2/11/2007
9560,2,10/9/2006
9561,11,8/24/2005
9562,28,5/19/2006
9563,21,7/6/2006
9564,26,9/24/2009
9565,2,4/5/2007
9566,37,11/25/2006
9567,28,8/16/2007
9568,35,6/12/2005
9569,15,2/10/2008
9570,16,11/28/2007
9571,17,10/25/2009
9572,36,3/25/2006
9573,32,9/2/2010
9574,15,6/6/2011
9575,8,1/15/2011
9576,13,5/24/2009
9577,30,2/11/2009
9578,30,5/28/2005
9579,12,9/19/2011
9580,6,7/27/2007
9581,20,9/30/2010
9582,5,2/15/2008
9583,33,4/2/2005
9584,35,3/22/2008
9585,27,4/16/2005
9586,32,7/15/2009
9587,10,9/22/2008
9588,4,9/9/2007
9589,28,2/11/2009
9590,20,8/3/2010
9591,5,7/9/2008
9592,39,7/30/2006
9593,9,4/10/2009
9594,26,9/17/2007
9595,26,7/24/2005
9596,10,6/20/2008
9597,24,5/20/2009
9598,14,8/26/2005
9599,5,2/23/2010
9600,38,1/1/2008
9601,29,1/12/2005
9602,22,10/16/2007
9603,35,3/3/2008
9604,22,2/14/2006
9605,36,12/14/2010
9606,3,6/8/2006
9607,35,6/22/2007
9608,27,2/19/2010
9609,32,6/2/2005
9610,7,7/16/2007
9611,33,6/22/2007
9612,13,7/6/2008
9613,11,7/28/2005
9614,26,11/28/2006
9615,8,6/7/2007
9616,37,4/15/2008
9617,19,2/12/2005
9618,18,6/20/2008
9619,2,4/7/2005
9620,8,7/8/2010
9621,38,10/23/2010
9622,7,10/14/2008
9623,7,1/31/2009
9624,7,9/8/2010
9625,33,12/26/2005
9626,32,5/26/2007
9627,16,1/18/2009
9628,17,6/26/2010
9629,7,9/6/2009
9630,21,1/26/2005
9631,16,1/13/2005
9632,36,11/29/2008
9633,3,8/27/2006
9634,11,3/20/2005
9635,19,2/12/2005
9636,39,2/10/2007
9637,14,1/19/2006
9638,14,2/16/2006
9639,26,5/17/2006
9640,7,2/18/2005
9641,20,12/20/2010
9642,19,12/2/2010
9643,20,3/10/2011
9644,31,1/21/2005
9645,6,12/10/2010
9646,27,2/27/2011
9647,29,7/12/2006
9648,24,8/26/2008
9649,6,6/15/2010
9650,31,10/2/2007
9651,31,3/23/2009
9652,4,12/17/2010
9653,38,9/3/2011
9654,38,2/18/2011
9655,10,3/10/2006
9656,31,9/19/2011
9657,31,6/5/2011
9658,26,9/23/2011
9659,9,1/14/2008
9660,37,7/10/2008
9661,7,3/30/2010
9662,25,4/30/2010
9663,34,4/5/2009
9664,9,11/17/2008
9665,36,5/21/2009
9666,13,11/18/2005
9667,8,3/12/2008
9668,10,12/9/2005
9669,27,10/31/2009
9670,34,3/14/2007
9671,17,3/6/2006
9672,8,4/16/2011
9673,13,3/28/2007
9674,36,9/15/2011
9675,38,12/18/2007
9676,19,7/30/2006
9677,24,9/10/2007
9678,28,6/11/2006
9679,3,10/12/2008
9680,29,1/27/2006
9681,19,9/22/2009
9682,34,12/7/2006
9683,33,6/20/2007
9684,17,3/9/2005
9685,32,4/16/2011
9686,4,10/20/2007
9687,9,7/29/2005
9688,24,9/26/2007
9689,29,12/21/2010
9690,18,2/2/2005
9691,22,12/20/2005
9692,35,9/20/2010
9693,3,3/3/2011
9694,16,7/22/2010
9695,5,2/8/2008
9696,38,4/18/2007
9697,28,9/17/2011
9698,13,1/14/2011
9699,9,7/22/2010
9700,16,6/12/2010
9701,7,9/4/2006
9702,25,8/6/2010
9703,23,10/3/2008
9704,20,9/17/2011
9705,22,4/19/2011
9706,21,11/7/2010
9707,38,8/30/2011
9708,6,8/14/2007
9709,10,11/26/2010
9710,2,9/16/2010
9711,35,2/26/2009
9712,28,7/1/2007
9713,35,2/12/2008
9714,29,7/27/2007
9715,6,10/18/2005
9716,28,5/4/2011
9717,32,11/27/2009
9718,15,7/18/2010
9719,12,1/20/2009
9720,21,11/15/2006
9721,32,4/11/2007
9722,33,12/15/2008
9723,17,6/12/2008
9724,34,2/2/2005
9725,9,6/11/2007
9726,22,9/2/2009
9727,32,5/7/2006
9728,37,1/16/2007
9729,34,8/1/2010
9730,1,1/23/2007
9731,13,4/8/2010
9732,1,10/19/2010
9733,26,9/27/2011
9734,35,3/29/2008
9735,21,10/17/2009
9736,8,9/7/2010
9737,17,4/30/2008
9738,19,8/10/2010
9739,14,4/7/2006
9740,26,12/1/2008
9741,20,4/18/2007
9742,10,5/20/2007
9743,15,9/9/2008
9744,16,4/24/2010
9745,38,5/7/2011
9746,20,1/21/2007
9747,4,7/27/2009
9748,31,1/24/2010
9749,35,6/21/2010
9750,16,10/18/2011
9751,13,4/2/2009
9752,27,1/25/2007
9753,9,12/26/2007
9754,29,11/5/2006
9755,22,8/14/2005
9756,18,5/21/2006
9757,11,5/29/2007
9758,15,4/1/2006
9759,16,11/25/2009
9760,6,11/20/2007
9761,15,9/11/2007
9762,29,3/29/2011
9763,6,10/19/2011
9764,2,9/17/2011
9765,25,2/21/2009
9766,26,5/26/2006
9767,9,8/17/2005
9768,2,9/5/2006
9769,6,3/9/2006
9770,23,1/6/2009
9771,28,1/5/2008
9772,26,12/22/2006
9773,32,4/11/2006
9774,3,6/13/2007
9775,2,6/15/2005
9776,31,6/14/2007
9777,23,12/10/2010
9778,6,3/30/2006
9779,23,3/9/2009
9780,18,4/8/2009
9781,22,11/2/2009
9782,35,11/27/2010
9783,6,11/24/2010
9784,31,12/14/2008
9785,25,7/23/2007
9786,27,2/10/2008
9787,9,7/7/2007
9788,36,11/6/2007
9789,2,1/16/2009
9790,25,10/24/2011
9791,2,11/28/2006
9792,17,7/24/2005
9793,14,11/27/2006
9794,7,8/2/2009
9795,18,9/22/2007
9796,38,3/24/2007
9797,33,9/17/2010
9798,27,2/1/2006
9799,1,3/21/2008
9800,39,1/19/2007
9801,10,6/6/2008
9802,28,5/11/2005
9803,25,6/13/2008
9804,3,7/8/2006
9805,31,8/10/2008
9806,27,1/5/2011
9807,34,8/23/2011
9808,14,9/14/2005
9809,33,1/6/2011
9810,17,10/31/2009
9811,32,3/2/2008
9812,15,10/8/2009
9813,13,7/5/2011
9814,37,4/21/2005
9815,6,7/12/2005
9816,37,10/4/2010
9817,25,9/3/2011
9818,15,5/30/2005
9819,33,12/28/2008
9820,27,2/28/2011
9821,39,9/21/2008
9822,34,1/30/2008
9823,4,8/17/2009
9824,14,10/23/2008
9825,2,3/30/2007
9826,22,10/23/2006
9827,13,7/30/2008
9828,35,7/15/2008
9829,9,10/26/2006
9830,13,3/11/2008
9831,34,6/22/2005
9832,19,8/15/2008
9833,2,11/5/2010
9834,20,7/31/2010
9835,22,2/13/2009
9836,32,9/6/2011
9837,7,10/19/2008
9838,16,2/19/2005
9839,7,9/23/2009
9840,39,10/21/2010
9841,33,3/25/2010
9842,39,10/16/2007
9843,14,4/23/2010
9844,6,5/25/2009
9845,37,7/6/2010
9846,19,2/27/2007
9847,4,3/7/2005
9848,22,1/22/2008
9849,33,4/27/2006
9850,36,12/29/2007
9851,9,8/1/2011
9852,33,7/31/2005
9853,31,11/23/2010
9854,13,5/5/2008
9855,7,8/18/2006
9856,32,5/29/2005
9857,34,4/15/2008
9858,19,2/17/2009
9859,28,10/5/2006
9860,3,7/2/2009
9861,32,4/18/2010
9862,22,7/18/2009
9863,22,12/3/2005
9864,33,11/29/2008
9865,2,6/22/2010
9866,4,9/26/2006
9867,26,8/19/2007
9868,9,5/24/2005
9869,20,9/20/2009
9870,32,12/26/2007
9871,8,3/8/2010
9872,14,7/15/2010
9873,32,8/26/2009
9874,22,3/23/2006
9875,19,9/23/2011
9876,29,7/14/2006
9877,1,1/27/2006
9878,23,6/24/2009
9879,12,5/5/2010
9880,34,9/1/2006
9881,19,7/9/2005
9882,21,6/26/2011
9883,27,4/6/2008
9884,11,8/31/2006
9885,33,12/11/2005
9886,33,3/11/2005
9887,3,5/26/2009
9888,27,10/20/2007
9889,13,2/15/2011
9890,31,4/11/2010
9891,30,12/9/2007
9892,5,8/10/2007
9893,13,6/18/2011
9894,12,6/14/2006
9895,37,8/5/2008
9896,15,8/13/2010
9897,16,8/18/2011
9898,23,4/11/2005
9899,23,5/22/2005
9900,35,11/14/2010
9901,16,10/7/2011
9902,31,7/30/2008
9903,9,3/11/2005
9904,9,8/8/2005
9905,13,11/16/2007
9906,28,1/30/2010
9907,37,6/29/2006
9908,14,11/19/2007
9909,11,10/29/2011
9910,9,11/3/2009
9911,8,8/2/2008
9912,30,2/16/2008
9913,30,4/13/2008
9914,35,11/14/2008
9915,1,2/7/2008
9916,23,5/11/2006
9917,29,4/11/2010
9918,4,3/12/2008
9919,10,6/20/2009
9920,2,10/24/2009
9921,34,8/10/2011
9922,1,3/22/2005
9923,6,5/27/2011
9924,8,7/23/2005
9925,13,1/29/2010
9926,4,9/12/2005
9927,22,1/9/2009
9928,28,2/14/2005
9929,27,5/17/2009
9930,6,2/18/2006
9931,24,12/12/2010
9932,4,2/4/2005
9933,36,4/12/2007
9934,33,11/6/2007
9935,12,9/29/2007
9936,10,5/11/2011
9937,22,8/9/2005
9938,10,4/4/2005
9939,23,12/27/2007
9940,32,12/8/2010
9941,19,11/21/2006
9942,30,6/30/2006
9943,23,1/31/2006
9944,9,7/29/2011
9945,25,1/30/2007
9946,23,12/26/2005
9947,31,1/19/2005
9948,15,4/8/2008
9949,27,1/11/2005
9950,2,8/1/2009
9951,16,7/11/2009
9952,21,8/4/2010
9953,2,3/23/2006
9954,21,10/19/2008
9955,29,3/18/2009
9956,15,2/26/2010
9957,25,12/15/2009
9958,12,7/10/2006
9959,3,9/17/2011
9960,12,7/23/2009
9961,17,4/22/2008
9962,27,5/18/2007
9963,15,2/3/2011
9964,14,8/29/2007
9965,20,1/28/2006
9966,27,2/10/2009
9967,23,5/20/2011
9968,2,7/6/2011
9969,36,9/11/2010
9970,6,11/3/2008
9971,34,1/21/2006
9972,15,8/20/2008
9973,36,5/22/2005
9974,17,12/13/2006
9975,23,5/19/2011
9976,22,12/27/2009
9977,1,3/8/2008
9978,14,4/6/2011
9979,36,5/28/2009
9980,27,10/23/2011
9981,16,12/26/2007
9982,13,2/4/2011
9983,8,8/8/2008
9984,17,9/2/2006
9985,34,12/21/2005
9986,36,10/14/2008
9987,31,7/21/2009
9988,19,4/15/2005
9989,8,5/23/2011
9990,34,1/10/2010
9991,30,3/25/2008
9992,25,5/23/2005
9993,21,12/3/2009
9994,6,8/20/2005
9995,39,8/21/2010
9996,2,8/14/2008
9997,32,4/21/2006
9998,22,10/28/2007
9999,3,2/14/2005
10000,29,6/28/2009
10001,28,4/20/2009
10002,37,9/26/2010
10003,4,10/27/2006
10004,25,6/3/2011
