invoiceID,prodID,amt,qty,discounted
4342,22,2931.66,6,0
4362,22,4397.49,9,0
4400,22,4886.1,10,0
4402,22,5863.32,12,0
4403,22,4886.1,10,0
4409,22,5863.32,12,0
4413,22,3420.27,7,0
4419,22,7817.76,16,0
4430,22,5374.71,11,0
4431,22,5374.71,11,0
4440,22,9283.59,19,0
4442,22,4397.49,9,0
4448,22,7817.76,16,0
4462,22,8794.98,18,0
4465,22,8794.98,18,0
4479,22,4886.1,10,0
4512,22,5374.71,11,0
4513,22,1465.83,3,0
4524,22,8306.37,17,0
4531,22,1954.44,4,0
4537,22,4397.49,9,0
4561,22,7817.76,16,0
4563,22,3420.27,7,0
4596,22,977.22,2,0
4606,22,6351.93,13,0
4613,22,3420.27,7,0
4615,22,2443.05,5,0
4633,22,7329.15,15,0
4654,22,4886.1,10,0
4681,22,1465.83,3,0
4692,22,4397.49,9,0
4714,22,5374.71,11,0
4731,22,977.22,2,0
4736,22,1465.83,3,0
4745,22,1465.83,3,0
4747,22,4886.1,10,0
4754,22,7329.15,15,0
4757,22,3420.27,7,0
4763,22,6351.93,13,0
4781,22,5374.71,11,0
4783,22,4886.1,10,0
4785,22,8794.98,18,0
4795,22,3420.27,7,0
4798,22,3908.88,8,0
4800,22,4886.1,10,0
4806,22,5863.32,12,0
4815,22,9772.2,20,0
4834,22,977.22,2,0
4836,22,2931.66,6,0
4851,22,9772.2,20,0
4865,22,8794.98,18,0
4892,22,2931.66,6,0
4898,22,6351.93,13,0
4899,22,3908.88,8,0
4901,22,1954.44,4,0
4923,22,3420.27,7,0
4925,22,4397.49,9,0
4927,22,1954.44,4,0
4953,22,7817.76,16,0
4954,22,977.22,2,0
4975,22,1465.83,3,0
4976,22,7329.15,15,0
4985,22,8794.98,18,0
4986,22,8306.37,17,0
4987,22,4397.49,9,0
4993,22,1465.83,3,0
4997,22,3420.27,7,0
5006,22,6351.93,13,0
5016,22,3420.27,7,0
5022,22,9283.59,19,0
5024,22,4397.49,9,0
5034,22,4886.1,10,0
5046,22,8794.98,18,0
5060,22,7817.76,16,0
5070,22,6840.54,14,0
5081,22,3420.27,7,0
5096,22,9283.59,19,0
5119,22,2931.66,6,0
5125,22,4886.1,10,0
5129,22,977.22,2,0
5147,22,5374.71,11,0
5161,22,8306.37,17,0
5169,22,1465.83,3,0
5174,22,5863.32,12,0
5225,22,4397.49,9,0
5238,22,4886.1,10,0
5244,22,977.22,2,0
5251,22,6351.93,13,0
5261,22,7817.76,16,0
5263,22,3908.88,8,0
5267,22,4886.1,10,0
5290,22,3420.27,7,0
5293,22,3908.88,8,0
5342,22,8794.98,18,0
5345,22,5863.32,12,0
5346,22,6351.93,13,0
5349,22,4886.1,10,0
5351,22,5863.32,12,0
5363,22,5863.32,12,0
5366,22,7817.76,16,0
5401,22,6840.54,14,0
5410,22,1465.83,3,0
5414,22,7817.76,16,0
5424,22,977.22,2,0
5452,22,9772.2,20,0
5467,22,2443.05,5,0
5470,22,9283.59,19,0
5473,22,9772.2,20,0
5474,22,6351.93,13,0
5512,22,8794.98,18,0
5520,22,3420.27,7,0
5547,22,977.22,2,0
5550,22,6840.54,14,0
5554,22,6351.93,13,0
5564,22,4886.1,10,0
5577,22,8306.37,17,0
5579,22,3420.27,7,0
5604,22,9283.59,19,0
5618,22,3908.88,8,0
5628,22,2443.05,5,0
5647,22,6840.54,14,0
5648,22,5863.32,12,0
5657,22,6351.93,13,0
5664,22,9772.2,20,0
5678,22,8794.98,18,0
5683,22,9772.2,20,0
5699,22,4397.49,9,0
5707,22,3420.27,7,0
5725,22,8306.37,17,0
5744,22,1954.44,4,0
5758,22,4397.49,9,0
5762,22,3908.88,8,0
5764,22,3420.27,7,0
5772,22,5374.71,11,0
5774,22,9772.2,20,0
5787,22,5374.71,11,0
5802,22,977.22,2,0
5807,22,8794.98,18,0
5819,22,1465.83,3,0
5842,22,2443.05,5,0
5844,22,9772.2,20,0
5847,22,8794.98,18,0
5852,22,7329.15,15,0
5856,22,9772.2,20,0
5865,22,3420.27,7,0
5869,22,4397.49,9,0
5878,22,5374.71,11,0
5879,22,2931.66,6,0
5914,22,8306.37,17,0
5933,22,3420.27,7,0
5960,22,9772.2,20,0
5967,22,9283.59,19,0
5975,22,5374.71,11,0
5980,22,4886.1,10,0
5986,22,6840.54,14,0
6004,22,3420.27,7,0
6017,22,1954.44,4,0
6021,22,7817.76,16,0
6041,22,6840.54,14,0
6042,22,3420.27,7,0
6048,22,4886.1,10,0
6052,22,5374.71,11,0
6057,22,2443.05,5,0
6063,22,1954.44,4,0
6066,22,5374.71,11,0
6090,22,5863.32,12,0
6101,22,8794.98,18,0
6103,22,9283.59,19,0
6108,22,1465.83,3,0
6128,22,9283.59,19,0
6130,22,4397.49,9,0
6150,22,5863.32,12,0
6151,22,1954.44,4,0
6152,22,7329.15,15,0
6157,22,9772.2,20,0
6176,22,7329.15,15,0
6181,22,2931.66,6,0
6191,22,8794.98,18,0
6198,22,1954.44,4,0
6201,22,4886.1,10,0
6204,22,2931.66,6,0
6206,22,7817.76,16,0
6209,22,3420.27,7,0
6210,22,7817.76,16,0
6211,22,8306.37,17,0
6217,22,3420.27,7,0
6220,22,1954.44,4,0
6236,22,9772.2,20,0
6251,22,977.22,2,0
6271,22,3420.27,7,0
6281,22,2931.66,6,0
6301,22,1465.83,3,0
6321,22,3420.27,7,0
6326,22,3420.27,7,0
6329,22,3420.27,7,0
6333,22,9283.59,19,0
6369,22,2443.05,5,0
6384,22,4397.49,9,0
6396,22,2443.05,5,0
6402,22,7329.15,15,0
6419,22,9283.59,19,0
6424,22,7817.76,16,0
6434,22,6840.54,14,0
6444,22,7817.76,16,0
6465,22,2931.66,6,0
6471,22,8794.98,18,0
6492,22,977.22,2,0
6502,22,4886.1,10,0
6508,22,4397.49,9,0
6518,22,3908.88,8,0
6531,22,4397.49,9,0
6540,22,4886.1,10,0
6556,22,1465.83,3,0
6561,22,8306.37,17,0
6563,22,2443.05,5,0
6579,22,6351.93,13,0
6592,22,3420.27,7,0
6596,22,6351.93,13,0
6597,22,5863.32,12,0
6599,22,2931.66,6,0
6605,22,5374.71,11,0
6624,22,8306.37,17,0
6634,22,5374.71,11,0
6649,22,3908.88,8,0
6659,22,6351.93,13,0
6669,22,9772.2,20,0
6673,22,5863.32,12,0
6680,22,7329.15,15,0
6688,22,5863.32,12,0
6694,22,1954.44,4,0
6704,22,4886.1,10,0
6746,22,1954.44,4,0
6754,22,3420.27,7,0
6756,22,7817.76,16,0
6762,22,5374.71,11,0
6766,22,4886.1,10,0
6769,22,2931.66,6,0
6770,22,4397.49,9,0
6774,22,5374.71,11,0
6781,22,9283.59,19,0
6784,22,6351.93,13,0
6814,22,3420.27,7,0
6833,22,4397.49,9,0
6834,22,4397.49,9,0
6836,22,2931.66,6,0
6838,22,5863.32,12,0
6845,22,3420.27,7,0
6856,22,2931.66,6,0
6867,22,2443.05,5,0
6885,22,5863.32,12,0
6890,22,5374.71,11,0
6894,22,8306.37,17,0
6900,22,6840.54,14,0
6906,22,6840.54,14,0
6921,22,8306.37,17,0
6940,22,2931.66,6,0
6947,22,5374.71,11,0
6963,22,5374.71,11,0
6993,22,2931.66,6,0
6995,22,4397.49,9,0
7005,22,1465.83,3,0
7006,22,1954.44,4,0
7011,22,4886.1,10,0
7012,22,7817.76,16,0
7021,22,1465.83,3,0
7038,22,4886.1,10,0
7043,22,1465.83,3,0
7044,22,977.22,2,0
7049,22,6840.54,14,0
7053,22,3908.88,8,0
7074,22,4886.1,10,0
7087,22,9772.2,20,0
7088,22,7329.15,15,0
7089,22,4397.49,9,0
7106,22,9283.59,19,0
7113,22,4397.49,9,0
7119,22,8794.98,18,0
7139,22,977.22,2,0
7141,22,4397.49,9,0
7154,22,9283.59,19,0
7177,22,3908.88,8,0
7183,22,4886.1,10,0
7220,22,9283.59,19,0
7228,22,8306.37,17,0
7232,22,2931.66,6,0
7263,22,3908.88,8,0
7264,22,5863.32,12,0
7271,22,1954.44,4,0
7300,22,5374.71,11,0
7304,22,5863.32,12,0
7313,22,2443.05,5,0
7338,22,1954.44,4,0
7347,22,3908.88,8,0
7352,22,2443.05,5,0
7359,22,6840.54,14,0
7365,22,5374.71,11,0
7367,22,5374.71,11,0
7369,22,7329.15,15,0
7380,22,9772.2,20,0
7383,22,9283.59,19,0
7387,22,8794.98,18,0
7393,22,2931.66,6,0
7394,22,8306.37,17,0
7401,22,8794.98,18,0
7416,22,977.22,2,0
7448,22,3908.88,8,0
7451,22,9283.59,19,0
7456,22,2931.66,6,0
7488,22,977.22,2,0
7494,22,9283.59,19,0
7502,22,9283.59,19,0
7519,22,2931.66,6,0
7530,22,6840.54,14,0
7551,22,9283.59,19,0
7567,22,9283.59,19,0
7568,22,977.22,2,0
7569,22,6351.93,13,0
7571,22,2931.66,6,0
7572,22,4886.1,10,0
7581,22,3908.88,8,0
7611,22,1465.83,3,0
7624,22,3420.27,7,0
7632,22,7329.15,15,0
7643,22,9772.2,20,0
7648,22,5374.71,11,0
7661,22,4397.49,9,0
7667,22,8306.37,17,0
7683,22,5863.32,12,0
7686,22,977.22,2,0
7700,22,4886.1,10,0
7706,22,9772.2,20,0
7712,22,6351.93,13,0
7724,22,2443.05,5,0
7727,22,1954.44,4,0
7731,22,4886.1,10,0
7734,22,8306.37,17,0
7760,22,1954.44,4,0
7773,22,9283.59,19,0
7785,22,2931.66,6,0
7789,22,6840.54,14,0
7806,22,8794.98,18,0
7817,22,2443.05,5,0
7818,22,8794.98,18,0
7820,22,5863.32,12,0
7831,22,3908.88,8,0
7840,22,3420.27,7,0
7846,22,5374.71,11,0
7872,22,1954.44,4,0
7878,22,9772.2,20,0
7882,22,3420.27,7,0
7884,22,8306.37,17,0
7890,22,2931.66,6,0
7894,22,7817.76,16,0
7915,22,8794.98,18,0
7934,22,4397.49,9,0
7941,22,9772.2,20,0
7964,22,2931.66,6,0
7969,22,7329.15,15,0
7984,22,2931.66,6,0
7986,22,9283.59,19,0
7988,22,1954.44,4,0
8001,22,2931.66,6,0
8008,22,9283.59,19,0
8017,22,6840.54,14,0
8022,22,9283.59,19,0
8032,22,7817.76,16,0
8048,22,3420.27,7,0
8076,22,6840.54,14,0
8095,22,977.22,2,0
8115,22,2443.05,5,0
8137,22,2931.66,6,0
8149,22,6351.93,13,0
8151,22,5863.32,12,0
8156,22,6351.93,13,0
8171,22,3908.88,8,0
8178,22,977.22,2,0
8185,22,9772.2,20,0
8186,22,4397.49,9,0
8214,22,6840.54,14,0
8215,22,8306.37,17,0
8241,22,3908.88,8,0
8248,22,8794.98,18,0
8255,22,3908.88,8,0
8259,22,9772.2,20,0
8261,22,7817.76,16,0
8264,22,4886.1,10,0
8267,22,2443.05,5,0
8270,22,5863.32,12,0
8273,22,6351.93,13,0
8279,22,8794.98,18,0
8303,22,3420.27,7,0
8306,22,9283.59,19,0
8311,22,7329.15,15,0
8317,22,6351.93,13,0
8328,22,7817.76,16,0
8335,22,7329.15,15,0
8352,22,1954.44,4,0
8366,22,5374.71,11,0
8372,22,8306.37,17,0
8374,22,7817.76,16,0
8377,22,4886.1,10,0
8390,22,3908.88,8,0
8392,22,977.22,2,0
8408,22,3908.88,8,0
8443,22,6351.93,13,0
8444,22,3908.88,8,0
8445,22,3908.88,8,0
8452,22,9283.59,19,0
8456,22,6840.54,14,0
8457,22,9772.2,20,0
8459,22,6840.54,14,0
8460,22,3908.88,8,0
8466,22,9772.2,20,0
8473,22,9772.2,20,0
8522,22,5863.32,12,0
8531,22,6840.54,14,0
8543,22,9772.2,20,0
8552,22,6351.93,13,0
8561,22,6351.93,13,0
8567,22,977.22,2,0
8570,22,4397.49,9,0
8573,22,5374.71,11,0
8574,22,6840.54,14,0
8603,22,6840.54,14,0
8615,22,2931.66,6,0
8620,22,2931.66,6,0
8640,22,6840.54,14,0
8641,22,5863.32,12,0
8642,22,8794.98,18,0
8650,22,2931.66,6,0
8657,22,3420.27,7,0
8665,22,8794.98,18,0
8667,22,4397.49,9,0
8675,22,5863.32,12,0
8682,22,3908.88,8,0
8690,22,5863.32,12,0
8697,22,1954.44,4,0
8722,22,5863.32,12,0
8724,22,5374.71,11,0
8735,22,3908.88,8,0
8754,22,9772.2,20,0
8755,22,6351.93,13,0
8779,22,6351.93,13,0
8782,22,2931.66,6,0
8791,22,4886.1,10,0
8792,22,9772.2,20,0
8815,22,3908.88,8,0
8818,22,2443.05,5,0
8834,22,5374.71,11,0
8839,22,7329.15,15,0
8840,22,6840.54,14,0
8850,22,9283.59,19,0
8851,22,977.22,2,0
8880,22,1465.83,3,0
8915,22,6351.93,13,0
8916,22,1465.83,3,0
8920,22,7329.15,15,0
8933,22,4397.49,9,0
8952,22,7817.76,16,0
8953,22,6351.93,13,0
9009,22,6840.54,14,0
9012,22,3908.88,8,0
9014,22,3420.27,7,0
9018,22,8306.37,17,0
9039,22,6351.93,13,0
9050,22,4397.49,9,0
9057,22,4397.49,9,0
9065,22,9772.2,20,0
9066,22,4886.1,10,0
9127,22,2931.66,6,0
9130,22,1465.83,3,0
9131,22,6351.93,13,0
9132,22,7817.76,16,0
9147,22,7329.15,15,0
9151,22,2931.66,6,0
9159,22,8306.37,17,0
9169,22,3908.88,8,0
9171,22,6840.54,14,0
9175,22,5374.71,11,0
9196,22,7329.15,15,0
9199,22,3908.88,8,0
9205,22,5863.32,12,0
9220,22,6351.93,13,0
9223,22,6351.93,13,0
9224,22,8794.98,18,0
9227,22,9283.59,19,0
9229,22,9283.59,19,0
9232,22,6840.54,14,0
9255,22,2443.05,5,0
9260,22,2443.05,5,0
9262,22,7817.76,16,0
9280,22,4886.1,10,0
9300,22,2443.05,5,0
9303,22,4886.1,10,0
9334,22,6840.54,14,0
9340,22,8306.37,17,0
9371,22,3420.27,7,0
9374,22,7329.15,15,0
9382,22,9772.2,20,0
9398,22,3908.88,8,0
9411,22,1954.44,4,0
9444,22,7329.15,15,0
9451,22,5374.71,11,0
9479,22,1954.44,4,0
9481,22,4397.49,9,0
9499,22,3420.27,7,0
9507,22,3908.88,8,0
9510,22,8794.98,18,0
9516,22,5863.32,12,0
9536,22,9283.59,19,0
9559,22,4886.1,10,0
9564,22,977.22,2,0
9566,22,2443.05,5,0
9588,22,9772.2,20,0
9593,22,9772.2,20,0
9609,22,1465.83,3,0
9621,22,4397.49,9,0
9631,22,1465.83,3,0
9661,22,2443.05,5,0
9681,22,9772.2,20,0
9683,22,977.22,2,0
9687,22,5863.32,12,0
9688,22,1465.83,3,0
9689,22,8306.37,17,0
9694,22,6840.54,14,0
9736,22,7329.15,15,0
9756,22,4886.1,10,0
9759,22,3420.27,7,0
9760,22,6351.93,13,0
9761,22,1954.44,4,0
9765,22,1954.44,4,0
9766,22,3420.27,7,0
9772,22,8306.37,17,0
9773,22,5374.71,11,0
9775,22,1954.44,4,0
9778,22,977.22,2,0
9782,22,5863.32,12,0
9798,22,4397.49,9,0
9801,22,5374.71,11,0
9814,22,3420.27,7,0
9825,22,2443.05,5,0
9828,22,9283.59,19,0
9844,22,7817.76,16,0
9845,22,1465.83,3,0
9848,22,4886.1,10,0
9855,22,9772.2,20,0
9865,22,5374.71,11,0
9871,22,5863.32,12,0
9875,22,8306.37,17,0
9879,22,4886.1,10,0
9887,22,2931.66,6,0
9892,22,3908.88,8,0
9899,22,7817.76,16,0
9907,22,1465.83,3,0
9911,22,6840.54,14,0
9915,22,1954.44,4,0
9918,22,1465.83,3,0
9955,22,4397.49,9,0
9960,22,6351.93,13,0
9962,22,1465.83,3,0
9986,22,8306.37,17,0
9992,22,5374.71,11,0
9997,22,2443.05,5,0
10009,22,9772.2,20,0
10015,22,3908.88,8,0
10022,22,4397.49,9,0
10031,22,3420.27,7,0
10042,22,5863.32,12,0
10054,22,7817.76,16,0
10062,22,977.22,2,0
10064,22,977.22,2,0
10089,22,3420.27,7,0
10103,22,8794.98,18,0
10121,22,2931.66,6,0
10127,22,6351.93,13,0
10132,22,6840.54,14,0
10134,22,5863.32,12,0
10158,22,3420.27,7,0
10162,22,4397.49,9,0
10165,22,9283.59,19,0
10169,22,6840.54,14,0
10173,22,2443.05,5,0
10181,22,6840.54,14,0
10188,22,2443.05,5,0
10240,22,6351.93,13,0
10260,22,5863.32,12,0
10289,22,5863.32,12,0
10290,22,3908.88,8,0
10295,22,977.22,2,0
10306,22,3420.27,7,0
10327,22,8794.98,18,0
10333,22,4886.1,10,0
10352,22,5863.32,12,0
10354,22,2931.66,6,0
10375,22,2443.05,5,0
10393,22,5863.32,12,0
10394,22,3908.88,8,0
10400,22,4397.49,9,0
10403,22,977.22,2,0
10416,22,977.22,2,0
10423,22,5863.32,12,0
10427,22,2931.66,6,0
10431,22,4886.1,10,0
10454,22,977.22,2,0
10459,22,3420.27,7,0
10461,22,2931.66,6,0
10472,22,2443.05,5,0
10499,22,9283.59,19,0
10506,22,2931.66,6,0
10509,22,2443.05,5,0
10531,22,3908.88,8,0
10550,22,7817.76,16,0
10560,22,3908.88,8,0
10561,22,7329.15,15,0
10587,22,6840.54,14,0
10608,22,1465.83,3,0
10617,22,7817.76,16,0
10636,22,3420.27,7,0
10645,22,6351.93,13,0
10648,22,1954.44,4,0
10650,22,2443.05,5,0
10657,22,3908.88,8,0
10671,22,5863.32,12,0
10696,22,1954.44,4,0
10700,22,6351.93,13,0
10701,22,4397.49,9,0
10706,22,7329.15,15,0
10715,22,5374.71,11,0
10722,22,9772.2,20,0
10732,22,7329.15,15,0
10742,22,6351.93,13,0
10746,22,8306.37,17,0
10754,22,4886.1,10,0
10769,22,977.22,2,0
10781,22,9283.59,19,0
10784,22,4886.1,10,0
10797,22,4886.1,10,0
10802,22,6840.54,14,0
10805,22,7817.76,16,0
10811,22,8306.37,17,0
10825,22,2443.05,5,0
10830,22,8794.98,18,0
10835,22,6351.93,13,0
10837,22,4886.1,10,0
10838,22,6840.54,14,0
10851,22,4397.49,9,0
10857,22,1954.44,4,0
10860,22,2931.66,6,0
10862,22,1954.44,4,0
10863,22,1954.44,4,0
10872,22,8794.98,18,0
10878,22,9283.59,19,0
10883,22,5374.71,11,0
10889,22,3420.27,7,0
10899,22,3908.88,8,0
10904,22,1465.83,3,0
10906,22,977.22,2,0
10913,22,9283.59,19,0
10920,22,2931.66,6,0
10939,22,9772.2,20,0
10942,22,9772.2,20,0
10954,22,4886.1,10,0
10961,22,7817.76,16,0
10986,22,9283.59,19,0
10989,22,4886.1,10,0
10994,22,4886.1,10,0
10996,22,9283.59,19,0
10999,22,3420.27,7,0
11013,22,9283.59,19,0
11042,22,4397.49,9,0
11056,22,4397.49,9,0
11061,22,2443.05,5,0
11064,22,4397.49,9,0
11068,22,7817.76,16,0
11069,22,8306.37,17,0
11083,22,5374.71,11,0
11092,22,3420.27,7,0
11106,22,5374.71,11,0
11108,22,5374.71,11,0
11110,22,8794.98,18,0
11113,22,7817.76,16,0
11120,22,2931.66,6,0
11123,22,9772.2,20,0
11140,22,7329.15,15,0
11144,22,8794.98,18,0
11150,22,1954.44,4,0
11153,22,4397.49,9,0
11154,22,3908.88,8,0
11157,22,977.22,2,0
11160,22,7329.15,15,0
11164,22,6351.93,13,0
11165,22,9283.59,19,0
11176,22,9772.2,20,0
11202,22,2931.66,6,0
11212,22,1954.44,4,0
11234,22,5374.71,11,0
11235,22,1954.44,4,0
11244,22,3908.88,8,0
11247,22,8306.37,17,0
11284,22,977.22,2,0
11300,22,1954.44,4,0
11308,22,1954.44,4,0
11317,22,9283.59,19,0
11320,22,8306.37,17,0
11328,22,6351.93,13,0
11330,22,5374.71,11,0
11338,22,8794.98,18,0
11341,22,4886.1,10,0
11349,22,6351.93,13,0
11359,22,8306.37,17,0
11379,22,8794.98,18,0
11381,22,2443.05,5,0
11398,22,6840.54,14,0
11404,22,4886.1,10,0
11408,22,6351.93,13,0
11417,22,5374.71,11,0
11423,22,2931.66,6,0
11429,22,6840.54,14,0
11450,22,977.22,2,0
11452,22,5863.32,12,0
11465,22,6840.54,14,0
11466,22,1954.44,4,0
11471,22,6351.93,13,0
11484,22,4397.49,9,0
11489,22,1954.44,4,0
11513,22,977.22,2,0
11525,22,2443.05,5,0
11526,22,5863.32,12,0
11560,22,3908.88,8,0
11567,22,9772.2,20,0
11575,22,977.22,2,0
11580,22,9283.59,19,0
11611,22,4397.49,9,0
11623,22,3908.88,8,0
11626,22,7817.76,16,0
11631,22,9283.59,19,0
11633,22,7817.76,16,0
11637,22,5863.32,12,0
11645,22,3908.88,8,0
11648,22,8306.37,17,0
11678,22,1465.83,3,0
11684,22,6351.93,13,0
11687,22,3420.27,7,0
11703,22,7817.76,16,0
11722,22,7329.15,15,0
11729,22,9772.2,20,0
11738,22,977.22,2,0
11739,22,6351.93,13,0
11749,22,1465.83,3,0
11765,22,6840.54,14,0
11770,22,1465.83,3,0
11779,22,2443.05,5,0
11789,22,5374.71,11,0
11802,22,6840.54,14,0
11811,22,9283.59,19,0
11822,22,8794.98,18,0
11836,22,7817.76,16,0
11838,22,5863.32,12,0
11848,22,7817.76,16,0
11852,22,8794.98,18,0
11866,22,4886.1,10,0
11877,22,977.22,2,0
11891,22,977.22,2,0
11899,22,8794.98,18,0
11900,22,1954.44,4,0
11902,22,2443.05,5,0
11935,22,2443.05,5,0
11936,22,6840.54,14,0
11942,22,7329.15,15,0
11950,22,4397.49,9,0
11952,22,1465.83,3,0
11953,22,4886.1,10,0
11956,22,7329.15,15,0
11959,22,1465.83,3,0
11975,22,9283.59,19,0
11983,22,3420.27,7,0
11987,22,9283.59,19,0
11999,22,6351.93,13,0
12018,22,9772.2,20,0
12024,22,6840.54,14,0
12026,22,2443.05,5,0
12036,22,8794.98,18,0
12064,22,8306.37,17,0
12068,22,5863.32,12,0
12071,22,977.22,2,0
12072,22,2443.05,5,0
12075,22,3420.27,7,0
12108,22,2931.66,6,0
12110,22,9772.2,20,0
12114,22,1954.44,4,0
12135,22,6351.93,13,0
12136,22,3420.27,7,0
12144,22,5374.71,11,0
12149,22,3420.27,7,0
12151,22,2443.05,5,0
12159,22,9283.59,19,0
12161,22,8306.37,17,0
12174,22,6840.54,14,0
12197,22,3420.27,7,0
12199,22,1465.83,3,0
12202,22,3908.88,8,0
12205,22,8306.37,17,0
12215,22,9772.2,20,0
12248,22,7329.15,15,0
12257,22,4397.49,9,0
12272,22,9283.59,19,0
12273,22,4397.49,9,0
12274,22,4397.49,9,0
12305,22,2443.05,5,0
12310,22,8794.98,18,0
12342,22,1954.44,4,0
12348,22,4397.49,9,0
12354,22,8794.98,18,0
12358,22,5374.71,11,0
12361,22,977.22,2,0
12364,22,5863.32,12,0
12390,22,8794.98,18,0
12395,22,2931.66,6,0
12412,22,2443.05,5,0
12418,22,4397.49,9,0
12433,22,977.22,2,0
12439,22,9283.59,19,0
12440,22,4397.49,9,0
12457,22,5863.32,12,0
12461,22,6351.93,13,0
12478,22,3420.27,7,0
12484,22,6351.93,13,0
12485,22,6351.93,13,0
12506,22,6351.93,13,0
12509,22,4397.49,9,0
12532,22,6840.54,14,0
12538,22,9283.59,19,0
12545,22,9283.59,19,0
12546,22,3908.88,8,0
12553,22,7329.15,15,0
12556,22,977.22,2,0
12558,22,7329.15,15,0
12559,22,4397.49,9,0
12577,22,4886.1,10,0
12589,22,3908.88,8,0
12601,22,3420.27,7,0
12608,22,6840.54,14,0
12616,22,7817.76,16,0
12623,22,4886.1,10,0
12639,22,9283.59,19,0
12662,22,1465.83,3,0
12667,22,8794.98,18,0
12675,22,6351.93,13,0
12684,22,2931.66,6,0
12691,22,7817.76,16,0
12694,22,6351.93,13,0
12712,22,2931.66,6,0
12728,22,6351.93,13,0
12732,22,6351.93,13,0
12735,22,4397.49,9,0
12746,22,4397.49,9,0
12757,22,6351.93,13,0
12764,22,2443.05,5,0
12773,22,1465.83,3,0
12776,22,5863.32,12,0
12790,22,1465.83,3,0
12798,22,9283.59,19,0
12801,22,1954.44,4,0
12806,22,7817.76,16,0
12821,22,5374.71,11,0
12836,22,977.22,2,0
12843,22,9283.59,19,0
12844,22,3908.88,8,0
12847,22,1954.44,4,0
12851,22,977.22,2,0
12861,22,6351.93,13,0
12866,22,2443.05,5,0
12871,22,5374.71,11,0
12883,22,8794.98,18,0
12888,22,7329.15,15,0
12895,22,9772.2,20,0
12899,22,9772.2,20,0
12900,22,2443.05,5,0
12909,22,8794.98,18,0
12914,22,7817.76,16,0
12920,22,7817.76,16,0
12928,22,3908.88,8,0
12943,22,977.22,2,0
12953,22,5374.71,11,0
12968,22,8306.37,17,0
12969,22,1954.44,4,0
12980,22,7817.76,16,0
12986,22,2931.66,6,0
12994,22,8794.98,18,0
13005,22,3420.27,7,0
13014,22,977.22,2,0
13018,22,7329.15,15,0
13022,22,1465.83,3,0
13030,22,6351.93,13,0
13046,22,2443.05,5,0
13054,22,4397.49,9,0
13074,22,8794.98,18,0
13094,22,1954.44,4,0
13098,22,8794.98,18,0
13104,22,6351.93,13,0
13127,22,7329.15,15,0
13129,22,9283.59,19,0
13134,22,2931.66,6,0
13163,22,5863.32,12,0
13175,22,1465.83,3,0
13178,22,5863.32,12,0
13196,22,3908.88,8,0
13213,22,7817.76,16,0
13236,22,5374.71,11,0
13239,22,5863.32,12,0
13241,22,8306.37,17,0
13243,22,3420.27,7,0
13252,22,6840.54,14,0
13264,22,7817.76,16,0
13289,22,4886.1,10,0
13300,22,9283.59,19,0
13321,22,2931.66,6,0
13326,22,8306.37,17,0
13345,22,6351.93,13,0
13348,22,7817.76,16,0
13354,22,6351.93,13,0
13371,22,8306.37,17,0
13376,22,9283.59,19,0
13377,22,2443.05,5,0
13383,22,4397.49,9,0
13386,22,3420.27,7,0
13389,22,1465.83,3,0
13398,22,7817.76,16,0
13402,22,3420.27,7,0
13404,22,2443.05,5,0
13415,22,9772.2,20,0
13419,22,8794.98,18,0
13425,22,7329.15,15,0
13428,22,6351.93,13,0
13440,22,6351.93,13,0
13449,22,6840.54,14,0
13466,22,4397.49,9,0
13496,22,2931.66,6,0
13499,22,4886.1,10,0
13504,22,1954.44,4,0
13506,22,7329.15,15,0
13530,22,4886.1,10,0
13562,22,8306.37,17,0
13573,22,4397.49,9,0
13601,22,977.22,2,0
13605,22,8306.37,17,0
13610,22,1465.83,3,0
13623,22,5863.32,12,0
13628,22,2931.66,6,0
13657,22,977.22,2,0
13659,22,8794.98,18,0
13665,22,3420.27,7,0
13677,22,977.22,2,0
13678,22,7329.15,15,0
13695,22,8306.37,17,0
13717,22,4886.1,10,0
13733,22,9283.59,19,0
13747,22,5863.32,12,0
13756,22,3420.27,7,0
13759,22,6351.93,13,0
13760,22,1954.44,4,0
13772,22,5374.71,11,0
13806,22,2443.05,5,0
13809,22,977.22,2,0
13827,22,8794.98,18,0
13836,22,2443.05,5,0
13842,22,1954.44,4,0
13859,22,8306.37,17,0
13874,22,5374.71,11,0
13893,22,7329.15,15,0
13898,22,3908.88,8,0
13912,22,8306.37,17,0
13913,22,3908.88,8,0
13929,22,3908.88,8,0
13931,22,4886.1,10,0
13938,22,1465.83,3,0
13940,22,1465.83,3,0
13948,22,3908.88,8,0
13994,22,977.22,2,0
13999,22,6840.54,14,0
14000,22,8306.37,17,0
14018,22,4397.49,9,0
14025,22,9772.2,20,0
14027,22,5374.71,11,0
14035,22,4886.1,10,0
14037,22,2931.66,6,0
14057,22,6351.93,13,0
14063,22,4397.49,9,0
14065,22,8794.98,18,0
14068,22,2931.66,6,0
14074,22,8794.98,18,0
14077,22,5863.32,12,0
14078,22,7817.76,16,0
14087,22,7329.15,15,0
14100,22,7329.15,15,0
14103,22,9772.2,20,0
14104,22,5863.32,12,0
14111,22,8306.37,17,0
14122,22,9772.2,20,0
14124,22,2931.66,6,0
14133,22,8306.37,17,0
14137,22,8306.37,17,0
